Comcast,AtlanticLink,Sprint,PacifiCircle,SouthAtlantic,NorthBridge
0.0,0.0,0.0,0.07856429320987313,0.4008782054538414,0.5
0.09615832607900399,0.0,0.0,0.4074820940752673,0.0,0.5
0.0,0.0,0.0,-0.12319939642884026,0.4008782054538414,0.5
0.0,0.018505831957628283,0.0073559020484677,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.4008782054538414,0.0
0.0,0.0,0.0,0.0,0.5114285621395029,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.0073559020484677,0.0,0.0,0.0
0.0,0.5185058319576283,0.0073559020484677,0.0,0.0,0.0
0.0,0.5,-0.1285866892589977,0.0,0.0,0.0
-0.08529945336028266,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.37680060357115974,0.4008782054538414,0.0
0.0,0.0,0.0,0.0,0.4008782054538414,0.0
0.0,0.0,0.0,0.5956825529099258,0.4008782054538414,0.0
0.0,0.0,0.0,0.5785642932098731,0.4008782054538414,0.0
0.5296722627932378,0.0,0.0,0.0,0.0,0.0
0.589018651867877,0.0,0.0,0.0,0.0,0.0
0.596158326079004,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.42557893062641083,0.0,0.0,0.0,0.0,0.0
0.525741672833286,0.0,0.0,0.0,0.0,0.0
0.42697304035930866,0.0,0.0,0.0,0.0,0.0
0.4317810853652169,0.0,0.0,0.0,0.0,0.0
0.41470054663971734,0.0,0.0,0.0,0.0,0.0
0.3714133107410023,0.0,0.0,0.0,0.0,0.0
0.4057069433726312,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.42557893062641083,0.0,0.0,0.0
0.0,0.0,0.3714133107410023,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5114285621395029,0.0
0.0,0.0,0.5073559020484677,0.0,0.0,0.0
0.09615832607900399,0.0,0.0,0.6148592023577544,0.0,0.0
0.09615832607900399,0.0,0.0,0.5,0.0,0.0
0.08901865186787705,0.0,0.0,0.5,0.0,0.0
0.02574167283328599,0.0,0.0,0.5,0.0,0.0
0.09615832607900399,0.0,0.0,0.9074820940752673,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.23174484431644632
0.0,0.0,0.0,0.0,0.0,0.3630330469491192
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.38800456866877847
0.0,0.0,0.0,-0.12319939642884026,0.5,0.0
0.0,-0.4814941680423717,0.05966428219430203,0.0,0.5,0.38800456866877847
0.0,0.0,0.0,-0.12319939642884026,0.9008782054538413,0.0
0.0,0.018505831957628303,0.0,0.0,0.0,0.38800456866877847
0.0,0.0,0.0,0.0,0.0,0.38800456866877847
0.0,0.3767566965106663,0.0,0.0,0.0,0.38800456866877847
0.0,0.30053286603064056,0.0,0.0,0.0,0.38800456866877847
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.37680060357115974,0.0,0.0
0.0,0.0,0.0,0.5479926263271743,0.0,0.0
0.5696255532489898,0.0,0.0,0.1611216434918754,0.0,0.0
0.5,0.0,0.0,0.17153645506005388,0.0,0.0
0.5,0.0,0.0,0.1611216434918754,0.0,0.0
0.5,0.0,0.0,-0.12319939642884026,0.4008782054538414,0.0
0.6230862304916963,-0.19946713396935944,0.0,0.0,0.0,0.38800456866877847
0.5923969469276178,-0.19946713396935944,0.0,0.0,0.0,0.38800456866877847
0.5,-0.19946713396935944,0.0,0.0,0.0,0.38800456866877847
0.5492291286413453,-0.19946713396935944,0.0,0.0,0.0,0.38800456866877847
0.5,-0.12324330348933371,0.0,0.0,0.0,0.38800456866877847
0.5647772198833105,-0.19946713396935944,0.0,0.0,0.0,0.38800456866877847
0.5,0.0,0.0,0.2638689315749676,0.0,0.0
0.0,0.0,0.5,-0.12319939642884026,0.4008782054538414,0.0
0.12308623049169631,-0.19946713396935944,0.5,0.0,0.0,0.38800456866877847
0.0,-0.12324330348933371,0.5,0.0,0.0,0.38800456866877847
0.0,-0.4814941680423717,0.559664282194302,0.0,0.0,0.38800456866877847
0.0,-0.4814941680423717,0.5,0.0,0.0,0.38800456866877847
0.0,0.0,0.0,0.5563720495354484,0.0,0.0
0.0,0.0,0.0,0.6611216434918754,0.0,0.0
0.0,0.0,0.0,0.6715364550600539,0.0,0.0
0.0,0.0,0.0,0.7638689315749676,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3630330469491192
0.0,0.0,0.0,0.0,0.0,0.23174484431644632
0.06076111198568313,0.0,0.0,0.061484390118419996,0.0,0.5
0.06076111198568313,0.0,0.0,-0.08483282426964944,0.0,0.5
0.06962555324899002,0.0,0.0,0.1611216434918754,0.0,0.5
0.17083208423730886,-0.1994671339693595,0.0,0.0,0.0,0.5
0.5296722627932378,0.0,0.0,0.0,0.4008782054538414,0.0
0.17083208423730886,-0.18510548898059243,0.05966428219430203,0.0,0.5,0.0
0.5296722627932378,0.0,0.0,0.0,0.0,0.0
0.17083208423730886,0.3148945110194076,0.0,0.0,0.0,0.0
0.17083208423730886,0.3005328660306405,0.0,0.0,0.0,0.0
0.16632562428756142,0.0,0.0,0.0,0.0,0.0
0.17083208423730886,0.0,0.0,0.0,0.0,0.0
0.06962555324899002,0.0,0.0,0.6611216434918754,0.0,0.0
0.5296722627932378,0.0,0.0,0.5,-0.0991217945461586,0.0
0.05448487841858473,0.0,0.0,0.6523006380962494,0.0,0.0
0.06076111198568313,0.0,0.0,0.56148439011842,0.0,0.0
0.06076111198568313,0.0,0.0,0.0,0.0,0.0
0.06962555324899002,0.0,0.0,0.0,0.0,0.0
0.5296722627932378,0.0,0.0,0.0,0.0,0.0
0.10409782933616377,0.0,0.0,0.0,0.0,0.0
0.05448487841858473,0.0,0.0,0.0,0.0,0.0
0.12584882800764033,0.0,0.0,0.0,0.0,0.0
0.17083208423730886,0.0,0.0,0.0,0.0,0.0
0.10742282783471195,0.0,0.0,0.0,0.0,0.0
0.16632562428756142,0.0,0.0,0.0,0.0,0.0
0.13721705099800946,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.5296722627932378,0.0,0.0,0.0,0.0,0.0
0.10409782933616377,0.0,0.0,0.0,0.0,0.0
0.16632562428756142,0.0,0.0,0.0,0.0,0.0
0.17083208423730886,-0.18510548898059243,0.559664282194302,0.0,0.0,0.0
0.17083208423730886,-0.18510548898059243,0.5,0.0,0.0,0.0
0.06962555324899002,0.0,0.0,0.11485920235775442,0.0,0.0
0.06962555324899002,0.0,0.0,0.0,0.0,0.0
0.06076111198568313,0.0,0.0,0.0,0.0,0.0
0.05448487841858473,0.0,0.0,0.0,0.0,0.0
0.06076111198568313,0.0,0.0,0.41516717573035056,0.0,0.0
0.0,-0.4814941680423717,0.05966428219430201,0.0,0.0,1.0186885916006811
0.0,-0.4814941680423717,0.05966428219430201,0.0,0.0,1.0159280214719235
0.0,-0.4814941680423717,0.05966428219430201,0.0,0.0,0.8880045686687785
0.0,-0.4814941680423717,0.05966428219430201,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.4176037281086824,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5114285621395029,0.0
0.0,0.0,0.05966428219430201,0.0,0.0,0.0
0.0,0.018505831957628303,0.05966428219430201,0.0,0.0,0.0
0.0,0.0,0.44421055787684477,0.0,0.0,0.0
0.0,0.31489451101940746,0.05966428219430201,0.0,0.0,0.0
0.0,-0.4814941680423717,0.05966428219430201,0.5,0.0,0.38800456866877847
0.0,0.0,0.0,0.5,-0.0823962718913176,0.0
0.0,-0.4814941680423717,0.05966428219430201,0.8984388843047604,0.0,0.5186885916006811
0.0,-0.4814941680423717,0.05966428219430201,0.5,0.0,0.5186885916006811
0.7085392332440638,-0.18510548898059254,0.05966428219430201,0.0,0.0,0.0
0.7106274188176989,-0.18510548898059254,0.05966428219430201,0.0,0.0,0.0
0.0,0.0,0.5114285621395029,0.0,0.0,0.0
0.0,0.0,0.4939831334165723,0.0,0.0,0.0
0.7108013677138225,-0.18510548898059254,0.05966428219430201,0.0,0.0,0.0
0.5492291286413453,-0.18510548898059254,0.05966428219430201,0.0,0.0,0.0
0.5,-0.18510548898059254,0.05966428219430201,0.0,0.0,0.0
0.5923969469276178,-0.18510548898059254,0.05966428219430201,0.0,0.0,0.0
0.0,0.0,0.44421055787684477,0.0,0.0,0.0
0.5647772198833105,-0.18510548898059254,0.05966428219430201,0.0,0.0,0.0
0.6708320842373089,-0.18510548898059254,0.05966428219430201,0.0,0.0,0.0
0.0,0.0,0.5114285621395029,0.0,0.0,0.0
0.0,0.0,0.4939831334165723,0.0,0.0,0.0
0.0,0.0,0.44421055787684477,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.05966428219430201,0.0,0.0,0.0
0.2106274188176988,-0.18510548898059254,0.05966428219430201,0.6148592023577544,0.0,0.0
0.2106274188176988,-0.18510548898059254,0.05966428219430201,0.5,0.0,0.0
0.20853923324406376,-0.18510548898059254,0.05966428219430201,0.5,0.0,0.0
0.21080136771382252,-0.18510548898059254,0.05966428219430201,0.5,0.0,0.0
0.0,-0.4814941680423717,0.05966428219430201,0.5,0.0,0.5159280214719234
0.19440250158582736,0.0,0.0,0.05278426490051502,0.0,0.5
0.19440250158582736,0.0,0.0,-0.09251790592473269,0.0,0.5
0.06477721988331098,-0.1994671339693595,0.0,0.0,0.0,0.8880045686687785
0.06477721988331098,-0.1994671339693595,0.0,0.0,0.0,0.5
0.4057069433726312,0.0,0.0,0.0,0.4008782054538414,0.0
0.06477721988331098,-0.18510548898059243,0.05966428219430203,0.0,0.5,0.0
0.4057069433726312,0.0,0.0,0.0,0.0,0.0
0.06477721988331098,0.3148945110194076,0.0,0.0,0.0,0.0
0.06477721988331098,0.3005328660306405,0.0,0.0,0.0,0.0
0.0348725426578905,0.0,0.0,0.0,0.0,0.0
0.06477721988331098,0.0,0.0,0.0,0.0,0.0
0.06477721988331098,-0.1994671339693595,0.0,0.5,0.0,0.38800456866877847
0.4057069433726312,0.0,0.0,0.5,-0.0991217945461586,0.0
0.16387278642916583,0.0,0.0,0.6523006380962494,0.0,0.0
0.13721705099800946,0.0,0.0,0.0,0.0,0.0
0.1891190078259141,0.0,0.0,0.0,0.0,0.0
0.19440250158582736,0.0,0.0,0.0,0.0,0.0
0.4057069433726312,0.0,0.0,0.0,0.0,0.0
0.060858122178785695,0.0,0.0,0.0,0.0,0.0
0.03402627265144953,0.0,0.0,0.0,0.0,0.0
0.06477721988331098,0.0,0.0,0.0,0.0,0.0
0.03214976838716424,0.0,0.0,0.0,0.0,0.0
0.0348725426578905,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.16387278642916583,0.0,0.0,0.0,0.0,0.0
0.4057069433726312,0.0,0.0,0.0,0.0,0.0
0.060858122178785695,0.0,0.0,0.0,0.0,0.0
0.0348725426578905,0.0,0.0,0.0,0.0,0.0
0.06477721988331098,-0.18510548898059243,0.559664282194302,0.0,0.0,0.0
0.06477721988331098,-0.18510548898059243,0.5,0.0,0.0,0.0
0.19440250158582736,0.0,0.0,0.11485920235775442,0.0,0.0
0.19440250158582736,0.0,0.0,0.0,0.0,0.0
0.1891190078259141,0.0,0.0,0.0,0.0,0.0
0.16387278642916583,0.0,0.0,0.0,0.0,0.0
0.19440250158582736,0.0,0.0,0.4074820940752673,0.0,0.0
0.19440250158582736,0.0,0.0,0.552784264900515,0.0,0.0
-0.27302884623143203,0.0,0.0,0.552784264900515,0.0,0.5
-0.27302884623143203,0.0,0.0,0.4074820940752673,0.0,0.5
